HINER(
  (pe_embed): PositionEncoding()
  (encoder): Mlp(
    (fc1): Linear(in_features=160, out_features=320, bias=True)
    (act): GELU(approximate='none')
    (fc2): Linear(in_features=320, out_features=288, bias=True)
  )
  (decoder): ModuleList(
    (0): NeRVBlock(
      (conv): DownConv(
        (downconv): Conv2d(16, 105, kernel_size=(1, 1), stride=(1, 1))
      )
      (norm): Identity()
      (act): GELU(approximate='none')
    )
    (1): NeRVBlock(
      (conv): UpConv(
        (upconv): Sequential(
          (0): Conv2d(105, 2200, kernel_size=(1, 1), stride=(1, 1))
          (1): PixelShuffle(upscale_factor=5)
        )
      )
      (norm): Identity()
      (act): GELU(approximate='none')
    )
    (2): NeRVBlock(
      (conv): UpConv(
        (upconv): Sequential(
          (0): Conv2d(88, 1168, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
          (1): PixelShuffle(upscale_factor=4)
        )
      )
      (norm): Identity()
      (act): GELU(approximate='none')
    )
    (3): NeRVBlock(
      (conv): UpConv(
        (upconv): Sequential(
          (0): Conv2d(73, 549, kernel_size=(5, 5), stride=(1, 1), padding=(2, 2))
          (1): PixelShuffle(upscale_factor=3)
        )
      )
      (norm): Identity()
      (act): GELU(approximate='none')
    )
    (4): NeRVBlock(
      (conv): UpConv(
        (upconv): Sequential(
          (0): Conv2d(61, 204, kernel_size=(5, 5), stride=(1, 1), padding=(2, 2))
          (1): PixelShuffle(upscale_factor=2)
        )
      )
      (norm): Identity()
      (act): GELU(approximate='none')
    )
  )
  (head_layer): Conv2d(51, 1, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
)
Encoder_0.14M_Decoder_2.47M_Total_2.5M
[2025/06/17 12:27:12] Rank:None, Epoch[94/300], Step [101/103], lr:8.68e-04 pred_PSNR: 42.41
[2025/06/17 12:27:12] Rank:None, Epoch[94/300], Step [103/103], lr:8.68e-04 pred_PSNR: 42.49
[2025/06/17 12:27:13] Rank:None, Epoch[95/300], Step [1/103], lr:8.68e-04 pred_PSNR: 45.08
[2025/06/17 12:27:14] Rank:None, Epoch[95/300], Step [51/103], lr:8.66e-04 pred_PSNR: 42.0
[2025/06/17 12:27:14] Rank:None, Epoch[95/300], Step [101/103], lr:8.64e-04 pred_PSNR: 41.77
[2025/06/17 12:27:14] Rank:None, Epoch[95/300], Step [103/103], lr:8.64e-04 pred_PSNR: 41.82
[2025/06/17 12:27:15] Rank:None, Epoch[96/300], Step [1/103], lr:8.64e-04 pred_PSNR: 46.84
[2025/06/17 12:27:15] Rank:None, Epoch[96/300], Step [51/103], lr:8.62e-04 pred_PSNR: 42.82
[2025/06/17 12:27:16] Rank:None, Epoch[96/300], Step [101/103], lr:8.60e-04 pred_PSNR: 42.82
[2025/06/17 12:27:16] Rank:None, Epoch[96/300], Step [103/103], lr:8.60e-04 pred_PSNR: 42.84
[2025/06/17 12:27:17] Rank:None, Epoch[97/300], Step [1/103], lr:8.60e-04 pred_PSNR: 40.59
[2025/06/17 12:27:17] Rank:None, Epoch[97/300], Step [51/103], lr:8.58e-04 pred_PSNR: 42.49
[2025/06/17 12:27:18] Rank:None, Epoch[97/300], Step [101/103], lr:8.56e-04 pred_PSNR: 42.22
[2025/06/17 12:27:18] Rank:None, Epoch[97/300], Step [103/103], lr:8.56e-04 pred_PSNR: 42.19
[2025/06/17 12:27:18] Rank:None, Epoch[98/300], Step [1/103], lr:8.56e-04 pred_PSNR: 42.5
[2025/06/17 12:27:19] Rank:None, Epoch[98/300], Step [51/103], lr:8.54e-04 pred_PSNR: 42.47
[2025/06/17 12:27:20] Rank:None, Epoch[98/300], Step [101/103], lr:8.52e-04 pred_PSNR: 42.2
[2025/06/17 12:27:20] Rank:None, Epoch[98/300], Step [103/103], lr:8.52e-04 pred_PSNR: 42.28
[2025/06/17 12:27:20] Rank:None, Epoch[99/300], Step [1/103], lr:8.51e-04 pred_PSNR: 44.9
[2025/06/17 12:27:21] Rank:None, Epoch[99/300], Step [51/103], lr:8.49e-04 pred_PSNR: 43.17
[2025/06/17 12:27:22] Rank:None, Epoch[99/300], Step [101/103], lr:8.47e-04 pred_PSNR: 43.03
[2025/06/17 12:27:22] Rank:None, Epoch[99/300], Step [103/103], lr:8.47e-04 pred_PSNR: 43.06
[2025/06/17 12:27:22] Rank:None, Epoch[100/300], Step [1/103], lr:8.47e-04 pred_PSNR: 32.55
[2025/06/17 12:27:23] Rank:None, Epoch[100/300], Step [51/103], lr:8.45e-04 pred_PSNR: 42.16
[2025/06/17 12:27:24] Rank:None, Epoch[100/300], Step [101/103], lr:8.43e-04 pred_PSNR: 42.92
[2025/06/17 12:27:24] Rank:None, Epoch[100/300], Step [103/103], lr:8.43e-04 pred_PSNR: 42.9
[2025/06/17 12:27:24] Rank:None, Epoch[101/300], Step [1/103], lr:8.43e-04 pred_PSNR: 42.49
[2025/06/17 12:27:25] Rank:None, Epoch[101/300], Step [51/103], lr:8.41e-04 pred_PSNR: 42.83
[2025/06/17 12:27:25] Rank:None, Epoch[101/300], Step [101/103], lr:8.39e-04 pred_PSNR: 43.13
[2025/06/17 12:27:25] Rank:None, Epoch[101/300], Step [103/103], lr:8.39e-04 pred_PSNR: 43.15
[2025/06/17 12:27:26] Rank:None, Epoch[102/300], Step [1/103], lr:8.39e-04 pred_PSNR: 41.55
[2025/06/17 12:27:27] Rank:None, Epoch[102/300], Step [51/103], lr:8.37e-04 pred_PSNR: 41.94
[2025/06/17 12:27:27] Rank:None, Epoch[102/300], Step [101/103], lr:8.35e-04 pred_PSNR: 42.68
[2025/06/17 12:27:27] Rank:None, Epoch[102/300], Step [103/103], lr:8.35e-04 pred_PSNR: 42.72
[2025/06/17 12:27:28] Rank:None, Epoch[103/300], Step [1/103], lr:8.35e-04 pred_PSNR: 47.73
[2025/06/17 12:27:28] Rank:None, Epoch[103/300], Step [51/103], lr:8.32e-04 pred_PSNR: 43.17
[2025/06/17 12:27:29] Rank:None, Epoch[103/300], Step [101/103], lr:8.30e-04 pred_PSNR: 42.78
[2025/06/17 12:27:29] Rank:None, Epoch[103/300], Step [103/103], lr:8.30e-04 pred_PSNR: 42.82
[2025/06/17 12:27:30] Rank:None, Epoch[104/300], Step [1/103], lr:8.30e-04 pred_PSNR: 42.68
[2025/06/17 12:27:30] Rank:None, Epoch[104/300], Step [51/103], lr:8.28e-04 pred_PSNR: 42.48
[2025/06/17 12:27:31] Rank:None, Epoch[104/300], Step [101/103], lr:8.26e-04 pred_PSNR: 42.2
[2025/06/17 12:27:31] Rank:None, Epoch[104/300], Step [103/103], lr:8.26e-04 pred_PSNR: 42.22
[2025/06/17 12:27:32] Rank:None, Epoch[105/300], Step [1/103], lr:8.26e-04 pred_PSNR: 41.57
[2025/06/17 12:27:32] Rank:None, Epoch[105/300], Step [51/103], lr:8.24e-04 pred_PSNR: 42.78
[2025/06/17 12:27:33] Rank:None, Epoch[105/300], Step [101/103], lr:8.22e-04 pred_PSNR: 42.94
[2025/06/17 12:27:33] Rank:None, Epoch[105/300], Step [103/103], lr:8.21e-04 pred_PSNR: 42.91
[2025/06/17 12:27:33] Rank:None, Epoch[106/300], Step [1/103], lr:8.21e-04 pred_PSNR: 34.46
[2025/06/17 12:27:34] Rank:None, Epoch[106/300], Step [51/103], lr:8.19e-04 pred_PSNR: 42.53
[2025/06/17 12:27:35] Rank:None, Epoch[106/300], Step [101/103], lr:8.17e-04 pred_PSNR: 42.97
[2025/06/17 12:27:35] Rank:None, Epoch[106/300], Step [103/103], lr:8.17e-04 pred_PSNR: 42.93
[2025/06/17 12:27:35] Rank:None, Epoch[107/300], Step [1/103], lr:8.17e-04 pred_PSNR: 43.51
[2025/06/17 12:27:36] Rank:None, Epoch[107/300], Step [51/103], lr:8.15e-04 pred_PSNR: 42.86
[2025/06/17 12:27:37] Rank:None, Epoch[107/300], Step [101/103], lr:8.13e-04 pred_PSNR: 43.68
[2025/06/17 12:27:37] Rank:None, Epoch[107/300], Step [103/103], lr:8.12e-04 pred_PSNR: 43.58
[2025/06/17 12:27:37] Rank:None, Epoch[108/300], Step [1/103], lr:8.12e-04 pred_PSNR: 39.19
[2025/06/17 12:27:38] Rank:None, Epoch[108/300], Step [51/103], lr:8.10e-04 pred_PSNR: 42.21
[2025/06/17 12:27:38] Rank:None, Epoch[108/300], Step [101/103], lr:8.08e-04 pred_PSNR: 43.04
[2025/06/17 12:27:38] Rank:None, Epoch[108/300], Step [103/103], lr:8.08e-04 pred_PSNR: 43.05
[2025/06/17 12:27:39] Rank:None, Epoch[109/300], Step [1/103], lr:8.08e-04 pred_PSNR: 45.37
[2025/06/17 12:27:40] Rank:None, Epoch[109/300], Step [51/103], lr:8.06e-04 pred_PSNR: 44.43
[2025/06/17 12:27:40] Rank:None, Epoch[109/300], Step [101/103], lr:8.03e-04 pred_PSNR: 43.78
[2025/06/17 12:27:40] Rank:None, Epoch[109/300], Step [103/103], lr:8.03e-04 pred_PSNR: 43.71
[2025/06/17 12:27:41] Rank:None, Epoch[110/300], Step [1/103], lr:8.03e-04 pred_PSNR: 39.27
[2025/06/17 12:27:41] Rank:None, Epoch[110/300], Step [51/103], lr:8.01e-04 pred_PSNR: 43.51
[2025/06/17 12:27:42] Rank:None, Epoch[110/300], Step [101/103], lr:7.99e-04 pred_PSNR: 43.63
[2025/06/17 12:27:42] Rank:None, Epoch[110/300], Step [103/103], lr:7.99e-04 pred_PSNR: 43.66
[2025/06/17 12:27:43] Rank:None, Epoch[111/300], Step [1/103], lr:7.99e-04 pred_PSNR: 45.77
[2025/06/17 12:27:43] Rank:None, Epoch[111/300], Step [51/103], lr:7.96e-04 pred_PSNR: 43.8
[2025/06/17 12:27:44] Rank:None, Epoch[111/300], Step [101/103], lr:7.94e-04 pred_PSNR: 44.13
[2025/06/17 12:27:44] Rank:None, Epoch[111/300], Step [103/103], lr:7.94e-04 pred_PSNR: 44.12
[2025/06/17 12:27:44] Rank:None, Epoch[112/300], Step [1/103], lr:7.94e-04 pred_PSNR: 44.09
[2025/06/17 12:27:45] Rank:None, Epoch[112/300], Step [51/103], lr:7.92e-04 pred_PSNR: 44.86
[2025/06/17 12:27:46] Rank:None, Epoch[112/300], Step [101/103], lr:7.89e-04 pred_PSNR: 44.76
[2025/06/17 12:27:46] Rank:None, Epoch[112/300], Step [103/103], lr:7.89e-04 pred_PSNR: 44.71
[2025/06/17 12:27:46] Rank:None, Epoch[113/300], Step [1/103], lr:7.89e-04 pred_PSNR: 47.84
[2025/06/17 12:27:47] Rank:None, Epoch[113/300], Step [51/103], lr:7.87e-04 pred_PSNR: 44.58
[2025/06/17 12:27:48] Rank:None, Epoch[113/300], Step [101/103], lr:7.85e-04 pred_PSNR: 44.13
[2025/06/17 12:27:48] Rank:None, Epoch[113/300], Step [103/103], lr:7.84e-04 pred_PSNR: 44.1
[2025/06/17 12:27:48] Rank:None, Epoch[114/300], Step [1/103], lr:7.84e-04 pred_PSNR: 43.69
[2025/06/17 12:27:49] Rank:None, Epoch[114/300], Step [51/103], lr:7.82e-04 pred_PSNR: 43.18
[2025/06/17 12:27:50] Rank:None, Epoch[114/300], Step [101/103], lr:7.80e-04 pred_PSNR: 43.37
[2025/06/17 12:27:50] Rank:None, Epoch[114/300], Step [103/103], lr:7.80e-04 pred_PSNR: 43.37
[2025/06/17 12:27:50] Rank:None, Epoch[115/300], Step [1/103], lr:7.80e-04 pred_PSNR: 43.55
[2025/06/17 12:27:51] Rank:None, Epoch[115/300], Step [51/103], lr:7.77e-04 pred_PSNR: 42.44
[2025/06/17 12:27:51] Rank:None, Epoch[115/300], Step [101/103], lr:7.75e-04 pred_PSNR: 43.2
[2025/06/17 12:27:52] Rank:None, Epoch[115/300], Step [103/103], lr:7.75e-04 pred_PSNR: 43.24
[2025/06/17 12:27:52] Rank:None, Epoch[116/300], Step [1/103], lr:7.75e-04 pred_PSNR: 45.87
[2025/06/17 12:27:53] Rank:None, Epoch[116/300], Step [51/103], lr:7.72e-04 pred_PSNR: 44.1
[2025/06/17 12:27:54] Rank:None, Epoch[116/300], Step [101/103], lr:7.70e-04 pred_PSNR: 44.39
[2025/06/17 12:27:54] Rank:None, Epoch[116/300], Step [103/103], lr:7.70e-04 pred_PSNR: 44.43
[2025/06/17 12:27:54] Rank:None, Epoch[117/300], Step [1/103], lr:7.70e-04 pred_PSNR: 48.9
[2025/06/17 12:27:55] Rank:None, Epoch[117/300], Step [51/103], lr:7.67e-04 pred_PSNR: 44.39
[2025/06/17 12:27:55] Rank:None, Epoch[117/300], Step [101/103], lr:7.65e-04 pred_PSNR: 43.98
[2025/06/17 12:27:55] Rank:None, Epoch[117/300], Step [103/103], lr:7.65e-04 pred_PSNR: 43.99
[2025/06/17 12:27:56] Rank:None, Epoch[118/300], Step [1/103], lr:7.65e-04 pred_PSNR: 46.0
[2025/06/17 12:27:57] Rank:None, Epoch[118/300], Step [51/103], lr:7.63e-04 pred_PSNR: 44.29
[2025/06/17 12:27:57] Rank:None, Epoch[118/300], Step [101/103], lr:7.60e-04 pred_PSNR: 44.39
[2025/06/17 12:27:57] Rank:None, Epoch[118/300], Step [103/103], lr:7.60e-04 pred_PSNR: 44.45
[2025/06/17 12:27:58] Rank:None, Epoch[119/300], Step [1/103], lr:7.60e-04 pred_PSNR: 39.15
[2025/06/17 12:27:58] Rank:None, Epoch[119/300], Step [51/103], lr:7.58e-04 pred_PSNR: 43.9
[2025/06/17 12:27:59] Rank:None, Epoch[119/300], Step [101/103], lr:7.55e-04 pred_PSNR: 43.71
[2025/06/17 12:27:59] Rank:None, Epoch[119/300], Step [103/103], lr:7.55e-04 pred_PSNR: 43.76
[2025/06/17 12:28:00] Rank:None, Epoch[120/300], Step [1/103], lr:7.55e-04 pred_PSNR: 46.47
[2025/06/17 12:28:00] Rank:None, Epoch[120/300], Step [51/103], lr:7.53e-04 pred_PSNR: 44.19
[2025/06/17 12:28:01] Rank:None, Epoch[120/300], Step [101/103], lr:7.50e-04 pred_PSNR: 44.07
[2025/06/17 12:28:01] Rank:None, Epoch[120/300], Step [103/103], lr:7.50e-04 pred_PSNR: 44.09
[2025/06/17 12:28:01] Rank:None, Eval at Step [1/103] , FPS 154.2, pred_seen_psnr: 44.06 | 
[2025/06/17 12:28:02] Rank:None, Eval at Step [51/103] , FPS 261.3, pred_seen_psnr: 42.42 | 
[2025/06/17 12:28:02] Rank:None, Eval at Step [101/103] , FPS 263.8, pred_seen_psnr: 42.64 | 
[2025/06/17 12:28:02] Rank:None, Eval at Step [103/103] , FPS 263.9, pred_seen_psnr: 42.64 | 
[2025/06/17 12:28:02] Rank:None, Eval at Step [1/103] , FPS 196.9, quant_seen_psnr: 44.85 | 
[2025/06/17 12:28:03] Rank:None, Eval at Step [51/103] , FPS 264.1, quant_seen_psnr: 42.51 | 
[2025/06/17 12:28:03] Rank:None, Eval at Step [101/103] , FPS 266.5, quant_seen_psnr: 42.66 | 
[2025/06/17 12:28:03] Rank:None, Eval at Step [103/103] , FPS 266.5, quant_seen_psnr: 42.66 | 
Eval at epoch 120 for (720, 360): pred_seen_psnr: 42.64 | pred_unseen_psnr: 0.0 | quant_seen_psnr: 42.66 | quant_unseen_psnr: 0.0 | 
[2025/06/17 12:28:04] Rank:None, Epoch[121/300], Step [1/103], lr:7.50e-04 pred_PSNR: 36.94
[2025/06/17 12:28:04] Rank:None, Epoch[121/300], Step [51/103], lr:7.48e-04 pred_PSNR: 43.95
[2025/06/17 12:28:05] Rank:None, Epoch[121/300], Step [101/103], lr:7.45e-04 pred_PSNR: 44.31
[2025/06/17 12:28:05] Rank:None, Epoch[121/300], Step [103/103], lr:7.45e-04 pred_PSNR: 44.33
[2025/06/17 12:28:06] Rank:None, Epoch[122/300], Step [1/103], lr:7.45e-04 pred_PSNR: 45.28
[2025/06/17 12:28:06] Rank:None, Epoch[122/300], Step [51/103], lr:7.42e-04 pred_PSNR: 44.17
[2025/06/17 12:28:07] Rank:None, Epoch[122/300], Step [101/103], lr:7.40e-04 pred_PSNR: 44.16
[2025/06/17 12:28:07] Rank:None, Epoch[122/300], Step [103/103], lr:7.40e-04 pred_PSNR: 44.05
[2025/06/17 12:28:07] Rank:None, Epoch[123/300], Step [1/103], lr:7.40e-04 pred_PSNR: 45.4
[2025/06/17 12:28:08] Rank:None, Epoch[123/300], Step [51/103], lr:7.37e-04 pred_PSNR: 44.69
[2025/06/17 12:28:09] Rank:None, Epoch[123/300], Step [101/103], lr:7.35e-04 pred_PSNR: 44.52
[2025/06/17 12:28:09] Rank:None, Epoch[123/300], Step [103/103], lr:7.35e-04 pred_PSNR: 44.53
[2025/06/17 12:28:09] Rank:None, Epoch[124/300], Step [1/103], lr:7.35e-04 pred_PSNR: 49.05
[2025/06/17 12:28:10] Rank:None, Epoch[124/300], Step [51/103], lr:7.32e-04 pred_PSNR: 44.4
[2025/06/17 12:28:11] Rank:None, Epoch[124/300], Step [101/103], lr:7.30e-04 pred_PSNR: 44.55
[2025/06/17 12:28:11] Rank:None, Epoch[124/300], Step [103/103], lr:7.30e-04 pred_PSNR: 44.52
[2025/06/17 12:28:11] Rank:None, Epoch[125/300], Step [1/103], lr:7.30e-04 pred_PSNR: 43.59
[2025/06/17 12:28:12] Rank:None, Epoch[125/300], Step [51/103], lr:7.27e-04 pred_PSNR: 43.77
[2025/06/17 12:28:12] Rank:None, Epoch[125/300], Step [101/103], lr:7.25e-04 pred_PSNR: 44.04
[2025/06/17 12:28:12] Rank:None, Epoch[125/300], Step [103/103], lr:7.24e-04 pred_PSNR: 43.99
[2025/06/17 12:28:13] Rank:None, Epoch[126/300], Step [1/103], lr:7.24e-04 pred_PSNR: 46.34
[2025/06/17 12:28:14] Rank:None, Epoch[126/300], Step [51/103], lr:7.22e-04 pred_PSNR: 44.72
[2025/06/17 12:28:14] Rank:None, Epoch[126/300], Step [101/103], lr:7.19e-04 pred_PSNR: 44.46
[2025/06/17 12:28:14] Rank:None, Epoch[126/300], Step [103/103], lr:7.19e-04 pred_PSNR: 44.5
[2025/06/17 12:28:15] Rank:None, Epoch[127/300], Step [1/103], lr:7.19e-04 pred_PSNR: 45.22
[2025/06/17 12:28:15] Rank:None, Epoch[127/300], Step [51/103], lr:7.17e-04 pred_PSNR: 43.65
[2025/06/17 12:28:16] Rank:None, Epoch[127/300], Step [101/103], lr:7.14e-04 pred_PSNR: 44.15
[2025/06/17 12:28:16] Rank:None, Epoch[127/300], Step [103/103], lr:7.14e-04 pred_PSNR: 44.24
[2025/06/17 12:28:17] Rank:None, Epoch[128/300], Step [1/103], lr:7.14e-04 pred_PSNR: 46.55
[2025/06/17 12:28:17] Rank:None, Epoch[128/300], Step [51/103], lr:7.11e-04 pred_PSNR: 45.66
[2025/06/17 12:28:18] Rank:None, Epoch[128/300], Step [101/103], lr:7.09e-04 pred_PSNR: 45.08
[2025/06/17 12:28:18] Rank:None, Epoch[128/300], Step [103/103], lr:7.09e-04 pred_PSNR: 45.07
[2025/06/17 12:28:19] Rank:None, Epoch[129/300], Step [1/103], lr:7.09e-04 pred_PSNR: 48.18
[2025/06/17 12:28:19] Rank:None, Epoch[129/300], Step [51/103], lr:7.06e-04 pred_PSNR: 45.11
[2025/06/17 12:28:20] Rank:None, Epoch[129/300], Step [101/103], lr:7.04e-04 pred_PSNR: 44.96
[2025/06/17 12:28:20] Rank:None, Epoch[129/300], Step [103/103], lr:7.03e-04 pred_PSNR: 44.98
[2025/06/17 12:28:20] Rank:None, Epoch[130/300], Step [1/103], lr:7.03e-04 pred_PSNR: 45.59
[2025/06/17 12:28:21] Rank:None, Epoch[130/300], Step [51/103], lr:7.01e-04 pred_PSNR: 43.92
[2025/06/17 12:28:22] Rank:None, Epoch[130/300], Step [101/103], lr:6.98e-04 pred_PSNR: 43.68
[2025/06/17 12:28:22] Rank:None, Epoch[130/300], Step [103/103], lr:6.98e-04 pred_PSNR: 43.68
[2025/06/17 12:28:22] Rank:None, Epoch[131/300], Step [1/103], lr:6.98e-04 pred_PSNR: 42.63
[2025/06/17 12:28:23] Rank:None, Epoch[131/300], Step [51/103], lr:6.95e-04 pred_PSNR: 44.71
[2025/06/17 12:28:24] Rank:None, Epoch[131/300], Step [101/103], lr:6.93e-04 pred_PSNR: 44.69
[2025/06/17 12:28:24] Rank:None, Epoch[131/300], Step [103/103], lr:6.93e-04 pred_PSNR: 44.63
[2025/06/17 12:28:24] Rank:None, Epoch[132/300], Step [1/103], lr:6.93e-04 pred_PSNR: 44.11
[2025/06/17 12:28:25] Rank:None, Epoch[132/300], Step [51/103], lr:6.90e-04 pred_PSNR: 44.26
[2025/06/17 12:28:26] Rank:None, Epoch[132/300], Step [101/103], lr:6.87e-04 pred_PSNR: 44.66
[2025/06/17 12:28:26] Rank:None, Epoch[132/300], Step [103/103], lr:6.87e-04 pred_PSNR: 44.73
[2025/06/17 12:28:26] Rank:None, Epoch[133/300], Step [1/103], lr:6.87e-04 pred_PSNR: 45.95
[2025/06/17 12:28:27] Rank:None, Epoch[133/300], Step [51/103], lr:6.85e-04 pred_PSNR: 45.78
[2025/06/17 12:28:27] Rank:None, Epoch[133/300], Step [101/103], lr:6.82e-04 pred_PSNR: 45.14
[2025/06/17 12:28:27] Rank:None, Epoch[133/300], Step [103/103], lr:6.82e-04 pred_PSNR: 45.12
[2025/06/17 12:28:28] Rank:None, Epoch[134/300], Step [1/103], lr:6.82e-04 pred_PSNR: 44.21
[2025/06/17 12:28:29] Rank:None, Epoch[134/300], Step [51/103], lr:6.79e-04 pred_PSNR: 42.54
[2025/06/17 12:28:29] Rank:None, Epoch[134/300], Step [101/103], lr:6.77e-04 pred_PSNR: 43.45
[2025/06/17 12:28:29] Rank:None, Epoch[134/300], Step [103/103], lr:6.77e-04 pred_PSNR: 43.44
[2025/06/17 12:28:30] Rank:None, Epoch[135/300], Step [1/103], lr:6.76e-04 pred_PSNR: 39.49
[2025/06/17 12:28:31] Rank:None, Epoch[135/300], Step [51/103], lr:6.74e-04 pred_PSNR: 43.73
[2025/06/17 12:28:31] Rank:None, Epoch[135/300], Step [101/103], lr:6.71e-04 pred_PSNR: 44.14
[2025/06/17 12:28:31] Rank:None, Epoch[135/300], Step [103/103], lr:6.71e-04 pred_PSNR: 44.15
[2025/06/17 12:28:32] Rank:None, Epoch[136/300], Step [1/103], lr:6.71e-04 pred_PSNR: 47.77
[2025/06/17 12:28:32] Rank:None, Epoch[136/300], Step [51/103], lr:6.68e-04 pred_PSNR: 43.75
[2025/06/17 12:28:33] Rank:None, Epoch[136/300], Step [101/103], lr:6.66e-04 pred_PSNR: 44.78
[2025/06/17 12:28:33] Rank:None, Epoch[136/300], Step [103/103], lr:6.66e-04 pred_PSNR: 44.78
[2025/06/17 12:28:34] Rank:None, Epoch[137/300], Step [1/103], lr:6.66e-04 pred_PSNR: 37.68
[2025/06/17 12:28:34] Rank:None, Epoch[137/300], Step [51/103], lr:6.63e-04 pred_PSNR: 43.76
[2025/06/17 12:28:35] Rank:None, Epoch[137/300], Step [101/103], lr:6.60e-04 pred_PSNR: 44.23
[2025/06/17 12:28:35] Rank:None, Epoch[137/300], Step [103/103], lr:6.60e-04 pred_PSNR: 44.31
[2025/06/17 12:28:35] Rank:None, Epoch[138/300], Step [1/103], lr:6.60e-04 pred_PSNR: 45.05
[2025/06/17 12:28:36] Rank:None, Epoch[138/300], Step [51/103], lr:6.57e-04 pred_PSNR: 45.15
[2025/06/17 12:28:37] Rank:None, Epoch[138/300], Step [101/103], lr:6.55e-04 pred_PSNR: 45.41
[2025/06/17 12:28:37] Rank:None, Epoch[138/300], Step [103/103], lr:6.55e-04 pred_PSNR: 45.45
[2025/06/17 12:28:37] Rank:None, Epoch[139/300], Step [1/103], lr:6.55e-04 pred_PSNR: 49.05
[2025/06/17 12:28:38] Rank:None, Epoch[139/300], Step [51/103], lr:6.52e-04 pred_PSNR: 45.08
[2025/06/17 12:28:39] Rank:None, Epoch[139/300], Step [101/103], lr:6.49e-04 pred_PSNR: 44.95
[2025/06/17 12:28:39] Rank:None, Epoch[139/300], Step [103/103], lr:6.49e-04 pred_PSNR: 44.94
[2025/06/17 12:28:39] Rank:None, Epoch[140/300], Step [1/103], lr:6.49e-04 pred_PSNR: 38.5
[2025/06/17 12:28:40] Rank:None, Epoch[140/300], Step [51/103], lr:6.46e-04 pred_PSNR: 44.28
[2025/06/17 12:28:40] Rank:None, Epoch[140/300], Step [101/103], lr:6.44e-04 pred_PSNR: 45.19
[2025/06/17 12:28:40] Rank:None, Epoch[140/300], Step [103/103], lr:6.43e-04 pred_PSNR: 45.17
[2025/06/17 12:28:41] Rank:None, Epoch[141/300], Step [1/103], lr:6.43e-04 pred_PSNR: 48.52
[2025/06/17 12:28:42] Rank:None, Epoch[141/300], Step [51/103], lr:6.41e-04 pred_PSNR: 45.65
[2025/06/17 12:28:42] Rank:None, Epoch[141/300], Step [101/103], lr:6.38e-04 pred_PSNR: 45.54
[2025/06/17 12:28:42] Rank:None, Epoch[141/300], Step [103/103], lr:6.38e-04 pred_PSNR: 45.54
[2025/06/17 12:28:43] Rank:None, Epoch[142/300], Step [1/103], lr:6.38e-04 pred_PSNR: 32.55
[2025/06/17 12:28:44] Rank:None, Epoch[142/300], Step [51/103], lr:6.35e-04 pred_PSNR: 44.8
[2025/06/17 12:28:44] Rank:None, Epoch[142/300], Step [101/103], lr:6.32e-04 pred_PSNR: 45.42
[2025/06/17 12:28:44] Rank:None, Epoch[142/300], Step [103/103], lr:6.32e-04 pred_PSNR: 45.45
[2025/06/17 12:28:45] Rank:None, Epoch[143/300], Step [1/103], lr:6.32e-04 pred_PSNR: 50.51
[2025/06/17 12:28:45] Rank:None, Epoch[143/300], Step [51/103], lr:6.29e-04 pred_PSNR: 46.21
[2025/06/17 12:28:46] Rank:None, Epoch[143/300], Step [101/103], lr:6.27e-04 pred_PSNR: 45.6
[2025/06/17 12:28:46] Rank:None, Epoch[143/300], Step [103/103], lr:6.27e-04 pred_PSNR: 45.6
[2025/06/17 12:28:47] Rank:None, Epoch[144/300], Step [1/103], lr:6.27e-04 pred_PSNR: 39.93
[2025/06/17 12:28:47] Rank:None, Epoch[144/300], Step [51/103], lr:6.24e-04 pred_PSNR: 45.6
[2025/06/17 12:28:48] Rank:None, Epoch[144/300], Step [101/103], lr:6.21e-04 pred_PSNR: 45.57
[2025/06/17 12:28:48] Rank:None, Epoch[144/300], Step [103/103], lr:6.21e-04 pred_PSNR: 45.43
[2025/06/17 12:28:48] Rank:None, Epoch[145/300], Step [1/103], lr:6.21e-04 pred_PSNR: 44.54
[2025/06/17 12:28:49] Rank:None, Epoch[145/300], Step [51/103], lr:6.18e-04 pred_PSNR: 45.65
[2025/06/17 12:28:50] Rank:None, Epoch[145/300], Step [101/103], lr:6.15e-04 pred_PSNR: 45.68
[2025/06/17 12:28:50] Rank:None, Epoch[145/300], Step [103/103], lr:6.15e-04 pred_PSNR: 45.65
[2025/06/17 12:28:50] Rank:None, Epoch[146/300], Step [1/103], lr:6.15e-04 pred_PSNR: 44.61
[2025/06/17 12:28:51] Rank:None, Epoch[146/300], Step [51/103], lr:6.13e-04 pred_PSNR: 45.2
[2025/06/17 12:28:52] Rank:None, Epoch[146/300], Step [101/103], lr:6.10e-04 pred_PSNR: 45.66
[2025/06/17 12:28:52] Rank:None, Epoch[146/300], Step [103/103], lr:6.10e-04 pred_PSNR: 45.65
[2025/06/17 12:28:52] Rank:None, Epoch[147/300], Step [1/103], lr:6.10e-04 pred_PSNR: 42.88
[2025/06/17 12:28:53] Rank:None, Epoch[147/300], Step [51/103], lr:6.07e-04 pred_PSNR: 46.71
[2025/06/17 12:28:53] Rank:None, Epoch[147/300], Step [101/103], lr:6.04e-04 pred_PSNR: 45.95
